record_id,customer_id,customer_name,customer_segment,city,state,event_ts,event_date,cell_tower_id,network_type,call_type,duration_sec,data_mb,sms_count,dropped_flag,signal_strength,latency_ms,complaint_code,revenue_inr,plan_type
422,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-21 22:21:00,2026-02-21,MUM_201,5G,VOICE,1450,0.0,0,0,93,89,NO_ISSUE,27.85,PREPAID
423,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-25 08:10:00,2026-03-25,CHE_401,4G,VOICE,1382,0.0,0,0,76,252,NO_ISSUE,8.72,PREPAID
424,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-25 06:25:00,2026-02-25,PUN_601,4G,DATA_SESSION,850,2044.79,0,0,48,186,NO_ISSUE,50.61,CORPORATE
425,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-26 18:19:00,2026-02-26,DEL_301,4G,VOICE,1007,0.0,0,0,78,126,LOW_SPEED,16.94,POSTPAID
426,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-02 13:29:00,2026-03-02,CHE_401,5G,DATA_SESSION,1477,1437.6,0,0,97,39,NO_ISSUE,67.36,PREPAID
427,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-07 14:03:00,2026-01-07,BLR_101,5G,DATA_SESSION,1241,1929.5,0,0,83,93,NO_ISSUE,48.87,CORPORATE
428,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-02 09:43:00,2026-03-02,CHE_401,4G,VOICE,818,0.0,0,0,92,120,NO_ISSUE,18.44,CORPORATE
429,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-07 14:02:00,2026-03-07,HYD_501,4G,SMS,0,0.0,1,0,46,24,NO_ISSUE,0.22,PREPAID
430,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-01 07:50:00,2026-01-01,PUN_601,5G,DATA_SESSION,755,278.7,0,0,71,17,NO_ISSUE,21.56,POSTPAID
431,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-09 20:41:00,2026-02-09,BLR_101,5G,VOICE,992,0.0,0,0,84,102,LOW_SPEED,8.02,PREPAID
432,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-01 06:25:00,2026-03-01,PUN_601,5G,VOICE,1016,0.0,0,0,52,31,NO_ISSUE,21.46,CORPORATE
433,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-11 14:38:00,2026-02-11,CHE_401,4G,VOICE,941,0.0,0,0,63,115,NO_ISSUE,4.84,CORPORATE
434,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-26 14:06:00,2026-03-26,CHE_401,4G,VOICE,97,0.0,0,0,82,77,NO_ISSUE,2.35,CORPORATE
435,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-17 07:17:00,2026-02-17,BLR_101,5G,VOICE,201,0.0,0,0,44,185,NO_ISSUE,4.21,POSTPAID
436,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-11 13:51:00,2026-02-11,CHE_401,4G,VOICE,1522,0.0,0,0,80,170,NO_ISSUE,8.69,CORPORATE
437,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-27 12:43:00,2026-02-27,CHE_401,4G,VOICE,125,0.0,0,0,72,33,NO_ISSUE,0.83,POSTPAID
438,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-26 07:13:00,2026-02-26,DEL_301,5G,VOICE,49,0.0,0,0,57,161,DROP,0.89,CORPORATE
439,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-17 16:59:00,2026-01-17,DEL_301,5G,DATA_SESSION,722,2460.26,0,0,53,162,NO_SIGNAL,79.24,POSTPAID
440,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-08 07:58:00,2026-03-08,KOL_701,4G,DATA_SESSION,1523,2105.37,0,0,41,155,DROP,46.32,POSTPAID
441,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-04 19:41:00,2026-02-04,BLR_101,4G,DATA_SESSION,557,367.15,0,0,90,26,NO_ISSUE,20.95,CORPORATE
442,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-25 18:46:00,2026-03-25,DEL_301,4G,VOICE,1749,0.0,0,0,69,191,NO_ISSUE,36.81,POSTPAID
443,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-17 13:51:00,2026-02-17,KOL_701,5G,VOICE,388,0.0,0,0,36,182,NO_ISSUE,2.47,CORPORATE
444,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-21 05:19:00,2026-01-21,BLR_102,4G,DATA_SESSION,89,64.13,0,0,46,49,NO_SIGNAL,4.4,CORPORATE
445,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-09 02:42:00,2026-01-09,KOL_701,4G,SMS,0,0.0,1,0,58,76,NO_ISSUE,0.24,CORPORATE
446,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-12 06:41:00,2026-03-12,CHE_401,5G,VOICE,1596,0.0,0,0,67,51,DROP,16.83,PREPAID
447,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-17 10:41:00,2026-01-17,KOL_701,4G,VOICE,430,0.0,0,0,57,271,NO_ISSUE,6.8,PREPAID
448,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-10 15:38:00,2026-01-10,PUN_601,4G,VOICE,1510,0.0,0,0,92,29,NO_SIGNAL,12.05,CORPORATE
449,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-15 01:11:00,2026-01-15,DEL_301,5G,DATA_SESSION,1196,14.24,0,0,97,132,NO_ISSUE,26.76,CORPORATE
450,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-05 05:47:00,2026-02-05,BLR_101,5G,SMS,0,0.0,1,0,96,41,NO_ISSUE,0.19,POSTPAID
451,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-03 12:07:00,2026-02-03,PUN_601,5G,VOICE,184,0.0,0,0,72,175,NO_ISSUE,2.96,POSTPAID
452,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-27 15:36:00,2026-02-27,BLR_102,4G,DATA_SESSION,1315,1097.77,0,0,59,91,NO_ISSUE,61.97,POSTPAID
453,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-15 17:34:00,2026-02-15,KOL_701,5G,VOICE,940,0.0,0,0,37,19,NO_ISSUE,11.05,PREPAID
454,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-09 16:51:00,2026-03-09,MUM_201,5G,DATA_SESSION,95,1839.97,0,0,97,177,NO_ISSUE,66.11,CORPORATE
455,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-16 22:17:00,2026-01-16,DEL_301,5G,DATA_SESSION,1700,1985.27,0,0,93,166,NO_ISSUE,113.39,POSTPAID
456,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-15 11:21:00,2026-03-15,BLR_101,4G,VOICE,1731,0.0,0,0,86,186,NO_ISSUE,32.34,PREPAID
457,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-31 18:55:00,2026-01-31,PUN_601,4G,VOICE,1571,0.0,0,0,82,104,NO_ISSUE,36.94,CORPORATE
458,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-02 16:08:00,2026-01-02,KOL_701,4G,SMS,0,0.0,1,0,35,111,NO_SIGNAL,0.11,CORPORATE
459,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-20 00:21:00,2026-01-20,HYD_501,4G,VOICE,942,0.0,0,0,57,39,NO_ISSUE,18.22,POSTPAID
460,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-01 15:59:00,2026-01-01,DEL_301,4G,DATA_SESSION,1105,2442.09,0,0,81,296,NO_ISSUE,101.4,PREPAID
461,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-14 18:13:00,2026-03-14,HYD_501,5G,VOICE,991,0.0,0,0,55,181,NO_SIGNAL,6.03,POSTPAID
462,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-05 04:37:00,2026-01-05,HYD_501,4G,VOICE,1120,0.0,0,0,38,268,NO_ISSUE,7.19,CORPORATE
463,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-19 08:10:00,2026-01-19,BLR_102,5G,DATA_SESSION,491,1948.54,0,0,76,68,NO_ISSUE,96.99,PREPAID
464,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-23 12:09:00,2026-02-23,DEL_301,5G,VOICE,316,0.0,0,0,93,55,NO_ISSUE,2.44,POSTPAID
465,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-12 19:53:00,2026-01-12,MUM_201,4G,VOICE,594,0.0,0,0,94,254,NO_ISSUE,12.0,PREPAID
466,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-09 02:54:00,2026-01-09,PUN_601,4G,VOICE,1785,0.0,0,0,95,256,NO_ISSUE,34.99,POSTPAID
467,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-23 10:12:00,2026-03-23,PUN_601,5G,SMS,0,0.0,1,0,35,116,BILLING,0.2,PREPAID
468,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-13 20:58:00,2026-02-13,HYD_501,5G,DATA_SESSION,220,1133.84,0,0,65,31,NO_ISSUE,45.68,PREPAID
469,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-23 00:14:00,2026-01-23,PUN_601,4G,DATA_SESSION,1002,1674.24,0,0,55,255,LOW_SPEED,38.36,PREPAID
470,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-14 03:28:00,2026-03-14,DEL_301,4G,SMS,0,0.0,1,0,35,56,NO_ISSUE,0.11,POSTPAID
471,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-26 17:24:00,2026-02-26,KOL_701,5G,SMS,0,0.0,1,0,42,141,NO_SIGNAL,0.07,POSTPAID
472,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-03 12:36:00,2026-02-03,DEL_301,4G,VOICE,1463,0.0,0,1,61,90,BILLING,14.3,CORPORATE
473,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-30 10:03:00,2026-01-30,CHE_401,4G,VOICE,1413,0.0,0,0,41,52,NO_ISSUE,19.85,POSTPAID
474,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-26 18:29:00,2026-02-26,BLR_102,5G,VOICE,1439,0.0,0,0,43,58,NO_SIGNAL,20.37,POSTPAID
475,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-16 05:56:00,2026-01-16,KOL_701,5G,VOICE,1036,0.0,0,0,61,143,BILLING,5.65,PREPAID
476,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-08 11:47:00,2026-02-08,HYD_501,4G,VOICE,617,0.0,0,0,37,138,LOW_SPEED,9.5,CORPORATE
477,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-24 06:12:00,2026-02-24,CHE_401,4G,DATA_SESSION,1143,1115.91,0,0,73,87,NO_SIGNAL,59.11,POSTPAID
478,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-14 18:03:00,2026-01-14,MUM_201,4G,VOICE,360,0.0,0,0,55,294,NO_ISSUE,8.81,CORPORATE
479,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-22 21:42:00,2026-01-22,MUM_201,5G,VOICE,1196,0.0,0,0,68,104,NO_ISSUE,19.43,POSTPAID
480,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-11 01:36:00,2026-02-11,BLR_101,4G,VOICE,637,0.0,0,0,38,227,NO_SIGNAL,12.98,PREPAID
481,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-01 03:55:00,2026-03-01,BLR_102,4G,DATA_SESSION,613,2424.17,0,0,53,246,NO_ISSUE,75.13,CORPORATE
482,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-03 12:10:00,2026-01-03,DEL_301,5G,VOICE,933,0.0,0,0,76,24,NO_ISSUE,8.31,POSTPAID
483,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-08 20:36:00,2026-01-08,HYD_501,4G,VOICE,1395,0.0,0,0,100,221,NO_ISSUE,15.84,CORPORATE
484,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-14 17:11:00,2026-01-14,KOL_701,4G,DATA_SESSION,810,935.21,0,0,71,196,NO_ISSUE,61.94,CORPORATE
485,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-15 09:40:00,2026-03-15,HYD_501,4G,VOICE,1510,0.0,0,0,89,232,NO_ISSUE,25.28,POSTPAID
486,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-27 04:30:00,2026-03-27,MUM_201,5G,SMS,0,0.0,1,0,46,11,NO_ISSUE,0.16,CORPORATE
487,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-18 04:20:00,2026-01-18,CHE_401,4G,DATA_SESSION,1024,110.37,0,0,73,175,NO_ISSUE,22.37,PREPAID
488,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-29 06:28:00,2026-03-29,KOL_701,4G,DATA_SESSION,274,1636.26,0,0,71,233,NO_ISSUE,64.9,POSTPAID
489,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-24 18:17:00,2026-02-24,CHE_401,4G,DATA_SESSION,1178,1092.99,0,0,68,263,BILLING,52.41,PREPAID
490,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-23 04:38:00,2026-02-23,CHE_401,4G,VOICE,1439,0.0,0,0,55,47,NO_ISSUE,19.27,POSTPAID
491,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-17 00:33:00,2026-02-17,HYD_501,4G,VOICE,1586,0.0,0,1,56,298,NO_ISSUE,17.96,POSTPAID
492,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-18 21:27:00,2026-02-18,MUM_201,5G,DATA_SESSION,46,346.69,0,0,71,105,DROP,16.85,PREPAID
493,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-17 22:36:00,2026-03-17,HYD_501,5G,VOICE,1276,0.0,0,0,49,116,NO_ISSUE,8.33,POSTPAID
494,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-05 03:37:00,2026-03-05,MUM_201,5G,VOICE,1243,0.0,0,0,78,54,NO_ISSUE,6.93,CORPORATE
495,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-29 05:35:00,2026-01-29,BLR_101,4G,VOICE,180,0.0,0,0,49,59,NO_ISSUE,2.64,PREPAID
496,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-12 01:47:00,2026-01-12,MUM_201,4G,SMS,0,0.0,1,0,73,25,DROP,0.09,PREPAID
497,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-03 21:55:00,2026-01-03,BLR_102,5G,VOICE,588,0.0,0,0,79,100,NO_ISSUE,8.83,CORPORATE
498,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-16 20:24:00,2026-03-16,KOL_701,4G,DATA_SESSION,464,1790.95,0,0,71,107,NO_SIGNAL,94.96,PREPAID
499,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-05 19:05:00,2026-03-05,BLR_102,4G,DATA_SESSION,239,456.22,0,0,80,214,NO_ISSUE,15.65,POSTPAID
500,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-11 06:59:00,2026-01-11,KOL_701,4G,VOICE,759,0.0,0,0,40,62,NO_ISSUE,5.55,POSTPAID
501,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-20 16:02:00,2026-02-20,BLR_102,5G,VOICE,896,0.0,0,0,43,215,NO_ISSUE,16.65,POSTPAID
502,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-10 02:57:00,2026-02-10,HYD_501,5G,VOICE,264,0.0,0,0,86,187,NO_ISSUE,1.86,PREPAID
503,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-01 01:45:00,2026-02-01,PUN_601,5G,VOICE,847,0.0,0,0,89,195,NO_ISSUE,17.19,CORPORATE
504,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-13 13:27:00,2026-02-13,BLR_101,5G,DATA_SESSION,1012,1280.98,0,0,53,206,NO_ISSUE,45.42,PREPAID
505,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-09 09:44:00,2026-03-09,KOL_701,4G,VOICE,1408,0.0,0,1,57,215,NO_ISSUE,16.25,PREPAID
506,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-19 15:07:00,2026-01-19,PUN_601,4G,VOICE,1053,0.0,0,0,78,296,NO_ISSUE,25.33,PREPAID
507,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-29 21:09:00,2026-01-29,KOL_701,4G,SMS,0,0.0,1,0,39,36,NO_ISSUE,0.23,PREPAID
508,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-13 11:47:00,2026-01-13,CHE_401,4G,VOICE,1584,0.0,0,1,97,296,NO_ISSUE,23.0,POSTPAID
509,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-24 01:09:00,2026-02-24,BLR_101,4G,SMS,0,0.0,1,0,80,165,NO_ISSUE,0.22,POSTPAID
510,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-04 21:22:00,2026-02-04,CHE_401,4G,VOICE,751,0.0,0,0,42,145,NO_ISSUE,13.49,PREPAID
511,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-31 23:29:00,2026-01-31,PUN_601,4G,VOICE,96,0.0,0,0,89,283,NO_SIGNAL,0.99,POSTPAID
512,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-30 14:20:00,2026-01-30,HYD_501,5G,DATA_SESSION,224,1728.71,0,0,61,96,NO_ISSUE,68.19,POSTPAID
513,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-19 14:44:00,2026-01-19,BLR_102,5G,VOICE,1632,0.0,0,1,62,83,NO_ISSUE,17.86,CORPORATE
514,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-24 02:56:00,2026-02-24,PUN_601,4G,VOICE,1660,0.0,0,0,89,127,NO_ISSUE,10.85,POSTPAID
515,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-19 11:04:00,2026-01-19,KOL_701,4G,VOICE,1075,0.0,0,0,58,29,NO_ISSUE,16.47,CORPORATE
516,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-27 13:15:00,2026-03-27,MUM_201,5G,DATA_SESSION,1766,1923.95,0,0,90,154,DROP,45.63,PREPAID
517,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-19 02:00:00,2026-03-19,PUN_601,4G,VOICE,1720,0.0,0,0,61,231,NO_ISSUE,18.47,PREPAID
518,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-11 14:04:00,2026-01-11,CHE_401,4G,VOICE,1652,0.0,0,0,94,268,NO_ISSUE,22.67,PREPAID
519,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-03 21:39:00,2026-01-03,CHE_401,5G,VOICE,1368,0.0,0,0,40,194,NO_ISSUE,7.38,CORPORATE
520,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-24 05:20:00,2026-03-24,BLR_102,5G,SMS,0,0.0,1,0,46,111,NO_SIGNAL,0.07,CORPORATE
521,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-15 10:30:00,2026-02-15,PUN_601,4G,SMS,0,0.0,1,0,50,180,NO_ISSUE,0.2,PREPAID
522,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-14 09:10:00,2026-01-14,KOL_701,4G,VOICE,582,0.0,0,0,67,48,NO_ISSUE,7.27,POSTPAID
523,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-29 22:23:00,2026-03-29,BLR_101,5G,VOICE,316,0.0,0,0,82,220,NO_ISSUE,5.66,CORPORATE
524,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-24 06:38:00,2026-01-24,CHE_401,4G,DATA_SESSION,1454,910.32,0,0,50,293,LOW_SPEED,55.46,POSTPAID
525,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-09 11:09:00,2026-01-09,PUN_601,5G,SMS,0,0.0,1,0,73,63,LOW_SPEED,0.11,CORPORATE
526,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-26 04:38:00,2026-01-26,MUM_201,5G,SMS,0,0.0,1,0,97,130,DROP,0.13,PREPAID
527,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-16 08:06:00,2026-02-16,MUM_201,4G,VOICE,1513,0.0,0,0,76,252,NO_ISSUE,30.62,POSTPAID
528,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-06 17:15:00,2026-02-06,PUN_601,4G,VOICE,1199,0.0,0,1,55,147,NO_ISSUE,29.25,CORPORATE
529,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-11 08:17:00,2026-02-11,DEL_301,5G,VOICE,553,0.0,0,0,76,214,NO_ISSUE,3.7,POSTPAID
530,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-28 13:10:00,2026-03-28,CHE_401,4G,VOICE,1273,0.0,0,0,46,256,NO_ISSUE,24.22,POSTPAID
531,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-09 08:33:00,2026-01-09,KOL_701,4G,SMS,0,0.0,1,0,50,27,NO_ISSUE,0.14,CORPORATE
532,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-21 16:23:00,2026-01-21,CHE_401,4G,DATA_SESSION,1785,2034.46,0,0,69,167,DROP,78.01,PREPAID
533,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-08 07:51:00,2026-02-08,BLR_102,5G,VOICE,78,0.0,0,0,68,70,NO_ISSUE,1.81,POSTPAID
534,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-12 22:17:00,2026-02-12,BLR_101,4G,VOICE,1439,0.0,0,0,62,216,NO_ISSUE,28.38,PREPAID
535,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-26 23:56:00,2026-03-26,MUM_201,5G,VOICE,1261,0.0,0,0,40,11,NO_ISSUE,21.93,POSTPAID
536,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-23 02:05:00,2026-02-23,BLR_101,4G,VOICE,1029,0.0,0,0,94,87,NO_ISSUE,19.76,POSTPAID
537,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-15 16:32:00,2026-02-15,HYD_501,5G,SMS,0,0.0,1,0,81,120,NO_ISSUE,0.2,POSTPAID
538,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-23 12:04:00,2026-03-23,BLR_101,5G,VOICE,1026,0.0,0,0,54,152,LOW_SPEED,18.62,PREPAID
539,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-17 22:04:00,2026-01-17,BLR_102,4G,VOICE,1465,0.0,0,0,49,273,NO_ISSUE,17.77,POSTPAID
540,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-12 12:07:00,2026-01-12,MUM_201,4G,VOICE,601,0.0,0,0,56,280,LOW_SPEED,9.78,PREPAID
541,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-26 00:40:00,2026-03-26,HYD_501,5G,VOICE,1406,0.0,0,1,77,16,NO_ISSUE,34.63,PREPAID
542,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-03 21:04:00,2026-01-03,HYD_501,5G,VOICE,1370,0.0,0,0,69,162,NO_ISSUE,15.88,POSTPAID
543,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-20 11:44:00,2026-01-20,PUN_601,5G,SMS,0,0.0,1,0,71,92,DROP,0.17,PREPAID
544,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-17 10:52:00,2026-01-17,BLR_102,5G,VOICE,836,0.0,0,1,61,51,NO_ISSUE,10.91,PREPAID
545,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-14 22:16:00,2026-02-14,KOL_701,5G,DATA_SESSION,655,2259.82,0,0,51,101,NO_ISSUE,83.11,POSTPAID
546,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-21 12:01:00,2026-02-21,DEL_301,4G,DATA_SESSION,885,2028.43,0,0,58,242,NO_ISSUE,68.01,CORPORATE
547,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-26 23:04:00,2026-03-26,CHE_401,4G,VOICE,1094,0.0,0,1,94,243,NO_ISSUE,23.01,CORPORATE
548,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-17 20:42:00,2026-02-17,CHE_401,4G,VOICE,1148,0.0,0,1,40,282,NO_ISSUE,15.5,CORPORATE
549,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-24 10:45:00,2026-01-24,CHE_401,5G,DATA_SESSION,53,289.27,0,0,94,55,DROP,4.57,CORPORATE
550,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-23 16:46:00,2026-02-23,CHE_401,5G,DATA_SESSION,941,1561.41,0,0,68,97,BILLING,48.41,CORPORATE
551,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-09 17:38:00,2026-02-09,CHE_401,4G,VOICE,258,0.0,0,1,96,255,NO_ISSUE,5.77,POSTPAID
552,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-05 02:46:00,2026-03-05,BLR_101,5G,DATA_SESSION,828,2012.58,0,0,46,42,NO_ISSUE,93.11,PREPAID
553,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-14 01:00:00,2026-02-14,MUM_201,4G,DATA_SESSION,912,2106.01,0,0,59,64,NO_ISSUE,74.0,PREPAID
554,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-29 23:35:00,2026-03-29,PUN_601,4G,VOICE,940,0.0,0,0,60,170,NO_ISSUE,20.38,CORPORATE
555,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-19 11:49:00,2026-03-19,KOL_701,4G,VOICE,1517,0.0,0,0,72,38,NO_ISSUE,22.33,CORPORATE
556,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-07 06:23:00,2026-03-07,HYD_501,4G,VOICE,1200,0.0,0,0,43,157,NO_SIGNAL,16.01,CORPORATE
557,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-05 17:44:00,2026-03-05,KOL_701,4G,VOICE,1507,0.0,0,0,79,244,NO_ISSUE,14.16,CORPORATE
558,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-22 15:19:00,2026-03-22,BLR_102,5G,VOICE,873,0.0,0,0,81,213,NO_ISSUE,21.32,CORPORATE
559,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-13 00:00:00,2026-01-13,HYD_501,4G,VOICE,1027,0.0,0,1,88,272,NO_ISSUE,9.44,POSTPAID
560,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-17 03:40:00,2026-01-17,HYD_501,5G,DATA_SESSION,85,2018.0,0,0,78,120,NO_ISSUE,66.35,POSTPAID
561,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-12 08:17:00,2026-03-12,BLR_102,4G,SMS,0,0.0,1,0,54,283,NO_ISSUE,0.24,POSTPAID
